V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,Class
0.36738822,0.3351921,0.23611389,0.1594912,0.2107485,0.18672405,0.20865956,0.21040107,0.31829578,0.34955376,0.21420498,0.1373871,0.1883835,0.1552146,0.2291674,0.17454253,0.38112056,0.36218804,0.23485558,0.16268583,0.18234818,0.20786488,0.22741662,0.19389519,0.3650512,0.32563862,0.22101383,0.20928037,0.19654338,0.29705527,0.22225127,0.22657467,0.3460005,0.45215672,0.21450022,0.30028406,0.20407869,0.32775086,0.20001312,0.33146533,0.3196016,0.5718878,0.24273044,0.3792396,0.3293601,0.5103476,0.23672557,0.38051745,3
0.22185054,0.21092713,0.16653647,0.19497001,0.23102824,0.28761327,0.15977484,0.26573315,0.16609359,0.23687175,0.16399756,0.18333039,0.19276601,0.2491987,0.15317059,0.18675962,0.1918653,0.25269645,0.16892652,0.20812766,0.16551813,0.28959417,0.15188569,0.1932409,0.19093733,0.23475468,0.16232252,0.18379565,0.36282516,0.40426454,0.16833141,0.1904795,0.18405695,0.31602937,0.1843424,0.28817296,0.5153683,0.4897526,0.17025864,0.28543678,0.19266285,0.39896917,0.20392801,0.31566292,0.5318494,0.62181497,0.18251146,0.28358418,3
0.32015976,0.30509374,0.3568226,0.2606759,0.3400459,0.31972674,0.32927045,0.3079925,0.3226292,0.36804262,0.40628558,0.26618826,0.33426476,0.23186253,0.40539977,0.32566687,0.52048725,0.5537204,0.5097062,0.38823268,0.36059576,0.2899601,0.46552753,0.341546,0.4856005,0.40094143,0.5532966,0.47003865,0.42493865,0.43146247,0.54429454,0.44540802,0.498259,0.47840458,0.58579874,0.626588,0.40180656,0.385645,0.56632704,0.64844143,0.49539828,0.55129427,0.6829306,0.7444617,0.6568757,0.55723417,0.65680754,0.7280894,3
0.43435833,0.3131948,0.25252882,0.23115182,0.3646794,0.38990766,0.19986156,0.19226381,0.43819484,0.44472933,0.22829047,0.21393773,0.30178183,0.33309957,0.18006648,0.15231952,0.52150273,0.54767877,0.24879397,0.26920325,0.28796417,0.45934513,0.18491632,0.18425858,0.46008706,0.47172615,0.21072242,0.25527346,0.23580573,0.47130162,0.17348728,0.18612552,0.41081417,0.537746,0.17242627,0.29613233,0.17761229,0.3612763,0.15078494,0.27101415,0.27847484,0.44159412,0.17025076,0.27727997,0.25967243,0.51773125,0.16037393,0.26573434,3
0.63033575,0.5882194,0.36055273,0.35137287,0.21034493,0.19897273,0.37799352,0.31874382,0.7245859,0.878346,0.3638569,0.29702964,0.21821144,0.18318923,0.34994557,0.24075451,1,0.87960446,0.39392668,0.33354938,0.27954775,0.33613276,0.39868304,0.2746689,0.9628683,0.69874245,0.36517027,0.33505738,0.30149204,0.4132735,0.40482053,0.31410062,1,0.8879819,0.3586055,0.42803454,0.28435054,0.39315027,0.38862434,0.46753103,0.6981433,0.68640906,0.4048059,0.45725465,0.45252627,0.5878285,0.40099102,0.45042098,3
0.29492915,0.252094,0.49366012,0.3870873,0.34990734,0.30316928,0.2849164,0.23163117,0.25548768,0.25118107,0.4023683,0.2912767,0.3483523,0.2630433,0.2818783,0.20049682,0.39382294,0.39503124,0.47792155,0.36392033,0.32029724,0.2971837,0.34735838,0.2354188,0.41793245,0.39168742,0.46559346,0.36509636,0.33144963,0.3853354,0.3905743,0.28232655,0.46462852,0.5036931,0.47855857,0.4558287,0.3325726,0.3927252,0.42726645,0.44856232,0.45402995,0.5441014,0.522652,0.5001577,0.5181882,0.6062892,0.48926198,0.47592548,3
0.26296908,0.17875807,0.463273,0.36445028,0.26907048,0.26046184,0.38794455,0.36610636,0.2875898,0.23918223,0.4871089,0.36911917,0.34509763,0.23915315,0.4683386,0.31896934,0.47352347,0.36772317,0.6594854,0.51084095,0.3649399,0.30944088,0.6156831,0.41827014,0.5118125,0.3180754,0.6912557,0.5756666,0.38504273,0.3977704,0.7220269,0.55758893,0.5780735,0.45387882,0.71632606,0.6872469,0.4376824,0.42361847,0.70695466,0.7078592,0.55699223,0.4778002,0.7800935,0.72399503,0.6536154,0.6333003,0.80872154,0.75363964,3
0.31766388,0.27684003,0.328294,0.22584185,0.4153472,0.38335016,0.25092083,0.22268856,0.2644802,0.2855262,0.33742845,0.21274534,0.4403956,0.3624145,0.3387988,0.22667822,0.36372456,0.33375698,0.43326417,0.2751427,0.44815195,0.3846734,0.38038546,0.24976374,0.45275086,0.39881852,0.46768376,0.38203454,0.4175509,0.41841868,0.45433968,0.32680798,0.4802834,0.52109593,0.5311414,0.54269034,0.43101966,0.41687945,0.4853975,0.53986764,0.48023602,0.5734612,0.6527396,0.67280483,0.6914485,0.5631709,0.6208465,0.6510327,3
0.31397498,0.27448136,0.38167644,0.331232,0.3028085,0.26028898,0.29366368,0.26486024,0.3382596,0.3962568,0.35467464,0.3012501,0.27662504,0.20654981,0.3189544,0.23361668,0.41253257,0.42062834,0.38530818,0.3216197,0.27598944,0.27985173,0.35297358,0.2906505,0.40005055,0.3444759,0.37671787,0.3749588,0.29016712,0.38198075,0.37595105,0.33919957,0.42052162,0.48262453,0.3969641,0.48362097,0.2979022,0.38087347,0.36533746,0.47989076,0.46592197,0.6180344,0.43885204,0.5474841,0.45386952,0.5458946,0.41952527,0.5266611,3
0.31938854,0.2721858,0.1794837,0.15728314,0.275205,0.33434552,0.15507227,0.21932909,0.2519558,0.2557323,0.18456985,0.14819528,0.25619105,0.2647773,0.17894381,0.1586189,0.3030073,0.2941561,0.19809544,0.14919575,0.19735904,0.29485932,0.16415235,0.1179215,0.28560203,0.27711383,0.17602953,0.16247043,0.20680346,0.39022964,0.18464743,0.1552996,0.28563955,0.41784087,0.1801143,0.28526792,0.20763554,0.409987,0.15944564,0.25028986,0.25164694,0.5376,0.16914007,0.27220687,0.30044067,0.6096553,0.15279591,0.22997384,3
0.41450918,0.37360647,0.42009023,0.35659745,0.3091878,0.2708392,0.300771,0.22929129,0.37114868,0.39937782,0.42153272,0.3065629,0.31419644,0.22234343,0.3171929,0.21788155,0.45989278,0.4603665,0.43288302,0.3567982,0.3107295,0.27086177,0.328286,0.21769156,0.4266573,0.37760025,0.41956463,0.37229642,0.3167786,0.3450027,0.37921247,0.25355214,0.42742822,0.5084541,0.40438968,0.43611726,0.31371525,0.36323807,0.36651826,0.39828706,0.42326644,0.6963656,0.44070616,0.47871855,0.4419721,0.48940304,0.40563598,0.433259,3
0.278635,0.32901734,0.25532797,0.21226785,0.37444273,0.4153025,0.2354499,0.21109354,0.19897287,0.29992175,0.24758871,0.17642759,0.32375818,0.34079045,0.26318264,0.21054006,0.2940772,0.33726916,0.2778538,0.20665659,0.29417178,0.3631287,0.2612596,0.19801831,0.28453633,0.2833677,0.28812328,0.2570787,0.27752367,0.41662613,0.28714138,0.27988508,0.29247075,0.38901508,0.33353648,0.39952242,0.30976725,0.43771797,0.34434226,0.4476342,0.41271192,0.60539204,0.48657024,0.62412107,0.45020625,0.6326104,0.5746233,0.81354654,3
0.27105078,0.25568268,0.38256857,0.31190205,0.39557078,0.43593153,0.30818632,0.2742421,0.2298974,0.24549238,0.39067927,0.35265672,0.3712076,0.32384038,0.34596404,0.2622376,0.30380672,0.31004557,0.41241077,0.37715137,0.3451763,0.36933687,0.3791033,0.31876457,0.29069984,0.28468797,0.4071094,0.4355915,0.3427454,0.42847767,0.38148177,0.3420147,0.30963862,0.40781954,0.39260143,0.52289325,0.36155134,0.42056772,0.36535907,0.48602232,0.34891918,0.50268036,0.45842642,0.56641185,0.5488886,0.5474757,0.4367509,0.5374168,3
0.3464419,0.3233695,0.44265163,0.3774769,0.3564371,0.33985737,0.4300204,0.403298,0.3534431,0.48412848,0.48010722,0.3529363,0.38740483,0.3133344,0.4489899,0.32181856,0.4319522,0.44817272,0.5458725,0.41978216,0.3960243,0.34235516,0.5135214,0.41734663,0.44848713,0.3734752,0.5669144,0.51162785,0.45247653,0.4710907,0.59155995,0.5698564,0.52411413,0.53859407,0.63322437,0.7003862,0.4617891,0.4688892,0.60553056,0.7830422,0.5110459,0.61151993,0.6865959,0.76330346,0.6818977,0.5839623,0.6833985,0.82529026,3
0.324397,0.3172261,0.22225855,0.2416629,0.33378327,0.3586245,0.18077315,0.2142512,0.28714836,0.3705792,0.22749951,0.22863698,0.38022125,0.33679104,0.22768167,0.20486553,0.32711878,0.3915549,0.23041897,0.23646776,0.35313687,0.396279,0.22614631,0.20781705,0.31318626,0.3165337,0.22475556,0.2542705,0.37428093,0.50133014,0.24240986,0.26298195,0.3121087,0.42537957,0.25436917,0.35515502,0.4280695,0.55270225,0.25428656,0.38814873,0.4183164,0.6084506,0.3097858,0.41809684,0.62388605,0.7107133,0.31059346,0.42448258,3
0.40575704,0.37254232,0.29608372,0.25116482,0.35453108,0.39184374,0.35811573,0.353317,0.37694684,0.41976285,0.31549364,0.24815321,0.2918234,0.25920892,0.3642933,0.28490457,0.48624566,0.46391338,0.33266392,0.25924024,0.32631564,0.34303975,0.36397594,0.30316234,0.5381184,0.47401664,0.37395632,0.34469602,0.3379397,0.4063614,0.39898828,0.3838599,0.4927224,0.5401019,0.37790474,0.45120344,0.29921696,0.36160222,0.39113933,0.52601683,0.39300492,0.5027655,0.38367248,0.45364502,0.33953682,0.40037245,0.3737209,0.45313376,3
0.52308154,0.43702856,0.37528175,0.3834369,0.42832792,0.5247584,0.26363826,0.24678609,0.46619737,0.48998138,0.35759374,0.31934616,0.43038407,0.43550465,0.2633129,0.23264228,0.49111095,0.513701,0.35006455,0.3556862,0.34669644,0.43079108,0.28077564,0.2663941,0.41436172,0.37543273,0.30348942,0.33045554,0.31369114,0.48222303,0.26716775,0.26813352,0.40302584,0.5000546,0.28332308,0.42419097,0.28487217,0.46607038,0.24219497,0.36479986,0.34042245,0.5587507,0.28277794,0.3855546,0.42125636,0.6680016,0.25535187,0.33430353,3
0.28414088,0.23685661,0.28033334,0.23789603,0.30136395,0.31615832,0.23950143,0.22534886,0.23240547,0.23233505,0.29900855,0.2586303,0.2471107,0.20992272,0.27794313,0.23794684,0.2967432,0.2892369,0.34066945,0.24720183,0.265036,0.27678585,0.29530892,0.23073138,0.28416085,0.2399961,0.32241333,0.2895771,0.26764837,0.35167924,0.31052607,0.28556097,0.28357837,0.32089138,0.31118894,0.39372495,0.25758162,0.3389385,0.30128154,0.4228111,0.29449588,0.43003964,0.32267952,0.42300752,0.39611092,0.47455704,0.31520084,0.41919723,3
0.36000165,0.3219582,0.38016018,0.33216703,0.30491036,0.19633828,0.35849997,0.34098548,0.32843307,0.36207277,0.34738886,0.26750675,0.32312924,0.16880581,0.36919722,0.26195052,0.4309267,0.4264398,0.40589276,0.31532413,0.3363477,0.24742705,0.39206728,0.2994552,0.46198922,0.40984565,0.40998626,0.39012673,0.32883117,0.34840947,0.3866434,0.35389915,0.4904603,0.5993964,0.37256786,0.48282665,0.301263,0.34746066,0.32644364,0.4439973,0.3736265,0.570728,0.3890693,0.5018993,0.4056327,0.42546526,0.36603963,0.4721715,3
0.30742133,0.26909134,0.32498366,0.26283354,0.27889663,0.17066014,0.29421887,0.24649301,0.2733202,0.27778408,0.32691628,0.24792494,0.31206825,0.15804954,0.35255387,0.23785496,0.3623674,0.33022252,0.37729093,0.29810706,0.3096324,0.23334722,0.35932958,0.279014,0.40760422,0.37049383,0.3837922,0.37681612,0.31059727,0.3308252,0.3565555,0.32023674,0.4041255,0.4553191,0.3485192,0.4470406,0.2929782,0.35021034,0.3178484,0.42008328,0.33250007,0.47193477,0.35806227,0.45737293,0.40448555,0.43770126,0.3539047,0.44968405,3
0.43157512,0.35629207,0.43356818,0.31843704,0.49137962,0.31856892,0.35428727,0.2524558,0.46487266,0.4634171,0.39802432,0.25798458,0.45304027,0.2467957,0.40829465,0.2629182,0.7984814,0.7398069,0.45365223,0.29888895,0.4532716,0.32418486,0.46383643,0.34514967,0.917079,0.7908294,0.45413488,0.38972917,0.4679178,0.4481901,0.49118808,0.41992962,0.8813531,0.8591504,0.44736665,0.5992531,0.48540276,0.52457744,0.41646332,0.49402922,0.72406244,0.84131783,0.50342804,0.6009809,0.6836228,0.65532815,0.48334482,0.53300333,3
0.45158496,0.37157932,0.40213263,0.29016075,0.52589,0.35251632,0.3692997,0.29710084,0.48635453,0.4700746,0.39867437,0.2474666,0.47861695,0.288952,0.37413254,0.23881288,0.70646304,0.63346857,0.4297499,0.29792792,0.43158922,0.32896766,0.40448472,0.28340688,0.8092093,0.66296345,0.4090832,0.34818527,0.44744503,0.4558862,0.43395022,0.3684682,0.8490857,0.8041537,0.39781675,0.50120157,0.46310237,0.5028988,0.37863252,0.45168892,0.71674985,0.7775513,0.45302665,0.54658717,0.68000305,0.6827822,0.43871918,0.48059815,3
0.41850293,0.3380333,0.41298443,0.2668507,0.46697095,0.28591982,0.3596706,0.25544715,0.45432973,0.4623086,0.3763822,0.23711866,0.43156293,0.2195355,0.39873666,0.23618135,0.79022217,0.7140682,0.42384982,0.28302234,0.42480093,0.30467948,0.43778756,0.30810848,0.9047425,0.7676082,0.4292759,0.3700661,0.45003557,0.42747954,0.48296556,0.39040735,0.8709363,0.8242367,0.4148808,0.5503145,0.4696224,0.51848346,0.40969378,0.46896106,0.7401916,0.8438874,0.4782907,0.58280087,0.6409513,0.6244053,0.47102022,0.51649797,3
0.41040882,0.3368683,0.419575,0.30379844,0.5028093,0.3249441,0.33314806,0.253269,0.4770738,0.46540534,0.36231127,0.2269898,0.47227758,0.26758265,0.39020377,0.24628216,0.7817027,0.7196515,0.44035578,0.30608118,0.44111153,0.33147952,0.41995248,0.3064609,0.89341944,0.73816556,0.43781078,0.40970963,0.46756303,0.50463206,0.45385653,0.3930564,0.84711254,0.81298697,0.43011957,0.59059966,0.4635256,0.52542,0.38673264,0.47784802,0.71091604,0.8128311,0.48509464,0.59022665,0.6482153,0.62126017,0.45293453,0.52032006,3
0.35840115,0.3181997,0.38187698,0.33951128,0.32590464,0.22990122,0.3639511,0.3427717,0.33185297,0.36895823,0.35449445,0.27309427,0.3427545,0.17436379,0.37438622,0.26577547,0.45121735,0.4523689,0.41577652,0.32403636,0.35621798,0.26965293,0.40390894,0.3098784,0.5023133,0.48040462,0.42083335,0.39901847,0.3451933,0.36252314,0.39978924,0.37160948,0.51777345,0.6445015,0.38872087,0.50217927,0.32185662,0.3646285,0.34270942,0.45894408,0.40344355,0.6201694,0.40361506,0.51892203,0.4637297,0.48623067,0.38396934,0.49329114,3
0.40199617,0.32686386,0.42138565,0.32183757,0.4861391,0.31020167,0.3276476,0.26176065,0.45332846,0.44675383,0.35609463,0.22879858,0.4715768,0.26094708,0.3864767,0.2413941,0.7675801,0.7155544,0.43420723,0.3070944,0.434123,0.3234651,0.4143269,0.30181336,0.88069457,0.73496294,0.42966515,0.40636703,0.4630109,0.50407654,0.45289505,0.4003752,0.8142441,0.7905452,0.4229251,0.58855146,0.45332068,0.51292026,0.37864244,0.47831684,0.6795737,0.781022,0.46461388,0.58373135,0.62506646,0.6171584,0.42823654,0.50483656,3
0.34139368,0.2877845,0.3473189,0.2918078,0.3186546,0.24285279,0.3017737,0.2624265,0.3158993,0.3319385,0.32794377,0.24259795,0.36317495,0.2173491,0.34264362,0.22926809,0.45394707,0.46531576,0.3896642,0.3135756,0.3483849,0.27973643,0.36186257,0.28159246,0.47804695,0.44815013,0.39047873,0.37806216,0.35474733,0.38670576,0.35721904,0.32255304,0.48592696,0.5934979,0.35540193,0.45558065,0.330154,0.3872254,0.3178013,0.4203629,0.39623556,0.5876418,0.36482185,0.45928472,0.47443083,0.5024978,0.34073976,0.42813665,3
0.4330331,0.3571092,0.26588634,0.30503172,0.31175965,0.37033224,0.12942724,0.1286492,0.31223252,0.36481887,0.20799468,0.21388406,0.1932578,0.27175915,0.17374748,0.16069655,0.33222163,0.41262466,0.20754464,0.2149433,0.15198414,0.2704927,0.17239068,0.16947092,0.29345903,0.35698694,0.21056665,0.24447262,0.15958938,0.32853767,0.18408756,0.18847434,0.2898109,0.47633597,0.2257849,0.35988006,0.15795374,0.32682806,0.1968725,0.3405054,0.2817987,0.61783624,0.26794478,0.43356484,0.25689852,0.50183827,0.24745955,0.38949433,3
0.41383958,0.3401201,0.26106465,0.25977087,0.32167393,0.36598453,0.19633101,0.18909593,0.3078645,0.33563447,0.23484035,0.19510204,0.2958738,0.25387418,0.21700396,0.14263868,0.3732188,0.37138906,0.29772702,0.23308419,0.38933808,0.44150227,0.2602129,0.15420228,0.36778146,0.33068386,0.32188317,0.28281444,0.38331726,0.40264323,0.3078439,0.19699928,0.41255614,0.46962684,0.3742864,0.42995203,0.44848502,0.43527853,0.34429228,0.36649317,0.4182555,0.6444368,0.45884392,0.5373932,0.66209465,0.5928478,0.4374364,0.50833607,3
0.49547905,0.43633342,0.34425527,0.24926688,0.19623426,0.13090901,0.20062159,0.1505956,0.39318332,0.39143738,0.29573357,0.19690394,0.2568142,0.20893422,0.21664,0.11971232,0.48028612,0.39567387,0.3093807,0.20842746,0.3367045,0.39065486,0.27233627,0.1623852,0.51130867,0.44058198,0.34185296,0.28490186,0.24113429,0.2878352,0.3593231,0.2999368,0.51210564,0.5951326,0.27580836,0.3205596,0.24847794,0.32773146,0.27522066,0.3519273,0.3146604,0.42284954,0.22600798,0.26731166,0.35555834,0.45026717,0.22714947,0.27481157,3
0.35381496,0.24360278,0.3155969,0.22218074,0.2932982,0.25477985,0.26518703,0.20246254,0.32906526,0.2670531,0.26691407,0.18567695,0.3086236,0.21673265,0.2771662,0.15907122,0.41275728,0.32963526,0.28819218,0.20649473,0.2795792,0.27639943,0.293479,0.1991359,0.43293878,0.33482185,0.28673172,0.2353567,0.27828452,0.35321456,0.3178485,0.2642879,0.42669016,0.40942279,0.28276202,0.32867065,0.22230774,0.30353975,0.28647867,0.35910696,0.34924945,0.45771214,0.30121934,0.36546648,0.26515698,0.384297,0.29783702,0.3598124,3
0.4868932,0.36759925,0.4160355,0.29559693,0.2067887,0.13530444,0.25492266,0.17994788,0.40449095,0.4028344,0.38422662,0.27643082,0.24568358,0.15023868,0.3060246,0.19010915,0.5197968,0.4285527,0.44425234,0.3429471,0.2651565,0.20591222,0.3530307,0.2326304,0.49948144,0.3534978,0.43528712,0.38207123,0.30024445,0.32290837,0.38424373,0.301614,0.52602845,0.45569494,0.43742663,0.5194231,0.28335008,0.3083362,0.37664577,0.44728896,0.44129878,0.5189411,0.483114,0.57819575,0.40240476,0.4324554,0.42929327,0.4906602,3
0.3919295,0.30101946,0.35032845,0.2872856,0.24747157,0.20527226,0.21167953,0.16344891,0.3304604,0.31983486,0.29966968,0.2060108,0.34401828,0.25933132,0.27011508,0.16715635,0.36772162,0.30610138,0.3445021,0.24256103,0.30220982,0.26010132,0.3063331,0.19871233,0.40895006,0.29454362,0.33100337,0.27398753,0.31180736,0.33448562,0.30283946,0.20779394,0.40621498,0.39886767,0.33021763,0.38734025,0.27722836,0.3114048,0.28667182,0.32361263,0.34208453,0.45055726,0.35629576,0.42151538,0.37207404,0.43002972,0.33113182,0.37479705,3
0.30461258,0.22363214,0.2015444,0.18323794,0.116657,0.105106264,0.11885906,0.10695018,0.23383413,0.17850469,0.20305526,0.17655955,0.11507295,0.116408855,0.15574369,0.1228838,0.288947,0.19454706,0.22292571,0.19793372,0.12521102,0.15377554,0.1727251,0.13405582,0.2734976,0.15459508,0.24239774,0.27140337,0.16002154,0.29561353,0.19998312,0.1736891,0.28968823,0.2695102,0.2534801,0.3856476,0.17258832,0.33113986,0.22240344,0.34676757,0.25007468,0.30525938,0.29180363,0.46357974,0.25105286,0.43052438,0.26000613,0.40197074,3
0.45978975,0.38408843,0.5582057,0.5133052,0.35051924,0.2940283,0.32317668,0.29330656,0.3730909,0.36290368,0.46621355,0.35100913,0.33197567,0.19558546,0.35961053,0.2309844,0.49751952,0.4631085,0.4932526,0.38732746,0.330149,0.27254844,0.40831095,0.30902582,0.47022152,0.4190237,0.52128124,0.53724563,0.3481718,0.3732933,0.41704753,0.37179425,0.4582377,0.50885344,0.49845672,0.63927066,0.33063647,0.3903855,0.40567565,0.54130816,0.4150899,0.6319026,0.5385817,0.6835832,0.47146827,0.5359,0.46588933,0.5557296,3
0.36203143,0.31330505,0.36642691,0.25053516,0.23590942,0.13809973,0.26004007,0.19676808,0.35080895,0.34123513,0.32781395,0.21336977,0.2507106,0.16893502,0.26608565,0.15712884,0.37627336,0.296554,0.34544697,0.23853599,0.24499805,0.21674696,0.28288302,0.18113738,0.37810615,0.28196555,0.32996303,0.27298737,0.28649813,0.3297159,0.3034895,0.21712172,0.3800009,0.37176853,0.32438755,0.37447444,0.26313567,0.31227386,0.28314552,0.33005968,0.31727195,0.41016817,0.3275877,0.38577127,0.31970412,0.36070627,0.3102951,0.36746913,3
0.47623593,0.3524817,0.24726717,0.18827158,0.22551253,0.21647032,0.16403545,0.12502007,0.4298239,0.42384866,0.23804553,0.19839598,0.22342779,0.20278798,0.21008916,0.1615191,0.42529872,0.32672256,0.2679733,0.22059329,0.22107215,0.26070765,0.21751648,0.16130058,0.4198758,0.3061561,0.264599,0.2502884,0.2264844,0.3336018,0.23045945,0.18302497,0.42642605,0.4288282,0.26495498,0.35807648,0.24030954,0.4428082,0.23825917,0.34108084,0.32886726,0.4288797,0.27560216,0.3948293,0.32871607,0.45440596,0.24954537,0.32734483,3
0.3000838,0.22737099,0.30770195,0.23203988,0.23681027,0.18601327,0.17886265,0.11805379,0.22824426,0.16040024,0.2580711,0.18016899,0.2964358,0.2544957,0.21101448,0.127507,0.32705033,0.22601154,0.29051682,0.21102245,0.23571466,0.21454766,0.24984887,0.16191705,0.30853587,0.18491283,0.28086174,0.23832986,0.24315582,0.28793615,0.2505791,0.17135303,0.35093004,0.3285485,0.2893663,0.35949707,0.21015461,0.26172373,0.25136033,0.31041962,0.29023653,0.3492279,0.29309335,0.36887592,0.26275587,0.3421482,0.27031568,0.33968598,3
0.4080524,0.3052338,0.2913282,0.21632954,0.1809359,0.14739734,0.18262577,0.13962807,0.3160095,0.26020083,0.275678,0.17794347,0.17889033,0.11840159,0.23615749,0.15096678,0.44071743,0.30383557,0.32160425,0.23270562,0.18741082,0.16773465,0.22943155,0.13971725,0.3990443,0.23233272,0.329383,0.29147375,0.20094866,0.2466111,0.27520066,0.21130443,0.40769404,0.33076748,0.32813787,0.4303842,0.19674614,0.26804432,0.26533487,0.35482985,0.33384836,0.3597672,0.34103462,0.46255565,0.2720775,0.3957254,0.30772623,0.39786124,3
0.41491753,0.30316722,0.32328454,0.24544106,0.24859597,0.21561487,0.20605092,0.14716025,0.35995755,0.28570044,0.3078426,0.23249753,0.24548319,0.16143966,0.26675045,0.17221834,0.43100986,0.32179627,0.3406338,0.2821248,0.24836583,0.22775234,0.29414347,0.21391898,0.46108913,0.33402824,0.367014,0.39115408,0.26360124,0.34185624,0.34803462,0.3288622,0.4605097,0.4371999,0.35892177,0.51704705,0.24337661,0.33898422,0.3357603,0.50174606,0.3793231,0.4782415,0.4354337,0.63937885,0.3711312,0.500762,0.40742657,0.6047225,3
0.26843312,0.20130411,0.24689788,0.19207804,0.17132324,0.15796262,0.18216859,0.17199065,0.23260209,0.19785197,0.23588198,0.1800075,0.22607838,0.24147855,0.1868518,0.13427038,0.30535388,0.25289553,0.25958875,0.21059664,0.20855558,0.24650627,0.22110803,0.19924542,0.2755146,0.20522448,0.255374,0.2581204,0.22349465,0.30899414,0.24009673,0.22876853,0.2730077,0.29875737,0.25516862,0.3612857,0.20142488,0.30193534,0.2345717,0.3533375,0.23280156,0.33233967,0.27028435,0.3889458,0.26361206,0.41455892,0.25170308,0.37296247,3
0.2749949,0.21601854,0.19677216,0.17668857,0.1355773,0.112015165,0.11881299,0.10677689,0.22192606,0.2094259,0.19269043,0.1697303,0.10867501,0.083138205,0.15133587,0.10838752,0.24291588,0.20728274,0.230765,0.19752157,0.10009379,0.106176056,0.1661374,0.11683459,0.21948197,0.16344431,0.22531128,0.23114367,0.128942,0.18841784,0.18736275,0.16255327,0.19496779,0.22794627,0.22072685,0.33069524,0.13442086,0.21691313,0.18707766,0.29795578,0.17424862,0.293524,0.21052188,0.3116424,0.19088161,0.32602304,0.2003067,0.31887335,3
0.42944825,0.2975779,0.24598977,0.2118952,0.16971734,0.16281797,0.13409922,0.12524834,0.36512232,0.32931128,0.20640466,0.16609013,0.18101768,0.30738336,0.16424933,0.14774062,0.4193479,0.36390224,0.21075787,0.16980802,0.15104155,0.2693546,0.17069198,0.1219998,0.3630284,0.2946464,0.22633702,0.2176324,0.15269364,0.22252844,0.19972785,0.16339055,0.32505307,0.35986617,0.24054182,0.33950764,0.16786127,0.27387574,0.21117018,0.29875487,0.27131876,0.40551642,0.25742993,0.36353442,0.21878298,0.32809693,0.24321112,0.33501694,3
0.4798007,0.35868594,0.2942724,0.31392878,0.27309254,0.2866667,0.15450826,0.1411097,0.3617156,0.37793738,0.24548613,0.22842962,0.2728997,0.32817635,0.1810482,0.14202195,0.41607526,0.41175345,0.28228444,0.26701692,0.29161835,0.44793278,0.21090941,0.17347495,0.40110034,0.3835721,0.27493167,0.29507565,0.33207726,0.64347404,0.23798734,0.22065929,0.39280906,0.5279919,0.29744947,0.44609314,0.3031404,0.56175876,0.24651371,0.37423396,0.34700122,0.6155908,0.3262227,0.47881296,0.35077876,0.56364197,0.28848422,0.42335585,3
0.35827908,0.26283845,0.19131254,0.19207133,0.15160094,0.12813492,0.14047042,0.11986052,0.28630418,0.26013997,0.193473,0.16896997,0.14053673,0.12129085,0.17668158,0.12428792,0.33004865,0.28925174,0.22373103,0.19195262,0.13253522,0.15000634,0.1968865,0.15229276,0.28541544,0.22963332,0.23517397,0.23954101,0.15891367,0.23221684,0.21336475,0.18768229,0.28956968,0.3301739,0.23906551,0.34262234,0.1668848,0.26055273,0.22803794,0.34071386,0.24978255,0.3745221,0.27166146,0.39554384,0.22815396,0.379648,0.25561532,0.38314322,3
0.34934428,0.25822842,0.24383676,0.21949922,0.29136452,0.25148258,0.17960668,0.15072994,0.27765334,0.26474267,0.20450196,0.16150256,0.2618447,0.2441212,0.19565399,0.13319445,0.32470283,0.31500033,0.24823014,0.21025692,0.22258802,0.24761738,0.21665815,0.1544541,0.31335992,0.3098911,0.25115395,0.24510749,0.2397034,0.3342056,0.23447265,0.2029939,0.3274212,0.44788176,0.25646242,0.3503188,0.23012519,0.32981682,0.23809637,0.33645278,0.31223238,0.5622758,0.29250413,0.39407665,0.3242241,0.45365855,0.28091466,0.37100425,3
0.41164413,0.37092888,0.33400017,0.24439977,0.39139497,0.46558207,0.2475492,0.21991138,0.34341872,0.32056177,0.2806401,0.18827611,0.40324908,0.35434029,0.3018489,0.2327772,0.47244278,0.47529703,0.3293153,0.22297277,0.36173013,0.36332425,0.3103686,0.2420413,0.44654322,0.398756,0.3539391,0.29832947,0.3986546,0.5053882,0.33490136,0.3038804,0.40114054,0.4372573,0.35402873,0.39829123,0.39622352,0.49832824,0.32570693,0.4220511,0.33002055,0.5198098,0.37446558,0.42979327,0.58443564,0.59377193,0.3512257,0.398754,3
0.3706303,0.341552,0.3201118,0.28059763,0.3437338,0.2963181,0.18155034,0.12432382,0.30469635,0.29500157,0.2575604,0.18984723,0.3430938,0.26535386,0.19949865,0.12294904,0.38207945,0.33192676,0.25767508,0.20707187,0.32219493,0.35071403,0.20666677,0.14018354,0.3236328,0.26068854,0.23104432,0.23242179,0.31643844,0.42643183,0.20365228,0.17022657,0.3265678,0.37345245,0.21588969,0.31270313,0.26262665,0.38544464,0.18866928,0.2676003,0.28007668,0.46850207,0.21789205,0.30975294,0.32882187,0.48639295,0.20228605,0.27781004,3
