x.1,x.2,x.3,x.4,x.5,x.6,x.7,x.8,x.9,x.10,x.11,x.12,x.13,x.14,x.15,x.16,x.17,x.18,x.19,x.20,class
1.817320333,0.0777,0.8193,1.0824,1.24,-0.1179,-1.0193,0.0579,0.4552,0.2455,-1.1407,2.2873,0.4802,1.1003,1.1292,0.9333,1.4812,0.5653,0.0375,0.418,1
-0.356180567,-0.7903,0.3292,1.5278,-0.9975,-1.7998,0.4549,-0.3686,-0.9004,-0.32,-0.1661,1.3498,0.3463,-1.8948,-0.8669,-1.5131,-0.5127,-0.0484,0.2289,-0.885,2
0.028998316,1.7147,0.4113,1.22,0.8824,0.8317,-0.8685,0.9037,0.7101,0.0141,0.4726,-0.6236,0.3051,1.0258,0.9586,0.5347,1.3066,1.3053,1.3446,0.3197,1
-1.085277887,0.1925,-1.1156,-0.6453,0.5058,-1.2442,0.8283,-0.3969,0.7633,-0.5946,0.1993,0.7923,0.7383,-0.053,-1.8398,-0.0029,-0.5376,0.3123,-1.9576,-0.8488,2
2.869081551,-0.2053,1.5533,1.7776,1.0853,1.8345,1.1877,0.478,1.3628,0.2416,-1.2575,0.1203,1.2191,-0.1724,-0.3648,0.3124,0.1441,1.248,0.3925,0.1745,1
-2.359307056,0.3525,-0.4504,-1.383,0.7462,-2.1618,2.1936,0.9375,-1.1034,-1.5148,-0.3659,0.5665,-0.9185,-0.9384,-0.5103,0.2674,0.2838,0.8607,-2.0491,0.0884,2
0.688070829,0.6738,-0.2517,-0.1267,-0.7488,-0.6306,0.3795,0.8799,-0.798,-0.2979,-0.3309,1.8033,0.1479,0.7571,-1.0126,0.0563,0.6636,1.1184,0.7575,0.7247,1
0.201147561,-1.2292,0.9044,-1.4882,-0.3678,-1.6168,-0.7392,0.0449,-2.6408,0.6572,-1.8029,-0.2904,-0.3104,-2.7882,-0.3233,-1.1112,-0.7858,0.1283,-0.5294,-0.3711,2
0.702566181,2.1188,2.5039,0.8541,0.6946,0.2916,0.6714,0.8566,-0.3386,-0.224,0.5988,1.1594,0.1477,0.4312,0.8359,1.4235,0.7229,0.073,0.5161,1.0882,1
-0.179808303,0.6214,-0.0726,0.2335,0.9567,0,0.0351,2.5856,0.2798,0.2737,0.1845,0.0882,0.7707,-0.1896,0.4055,0.6998,-1.0837,-0.2233,0.3528,0.7064,1
0.417803207,1.3353,0.7416,0.4366,0.4208,3.1064,-0.2898,-1.3788,0.8515,0.9365,-0.2727,-0.4299,0.7852,1.2538,0.3781,1.2626,-2.689,0.4053,0.6603,0.2747,1
1.256941861,0.7316,-0.2628,0.4376,2.0623,-0.5807,0.317,-0.7142,-0.5391,0.3832,0.2464,0.6653,0.8203,0.1924,0.633,0.3482,0.3109,0.936,1.1317,0.028,1
1.537487346,2.0918,-0.1994,0.1608,0.4363,-0.0862,0.5145,0.2807,0.5286,-0.4507,0.3555,1.4178,-0.0897,0.8631,1.6395,-2.6156,1.1983,1.1483,-1.1718,-0.79,1
-0.764756721,0.2895,-1.2945,0.7383,0.1547,0.3192,-1.5009,0.5223,-2.2417,0.3374,-1.7722,-0.342,-1.6299,-1.3092,-0.7833,0.0757,0.865,0.2028,-1.4417,1.1106,2
0.742983385,1.2358,-0.272,-1.3328,1.0714,-0.783,0.5381,-0.1553,1.0652,0.5466,0.9073,2.0121,0.0366,0.3275,-0.9141,0.3585,2.0001,-0.1721,-1.449,0.852,1
0.99049524,2.4549,0.0049,0.867,0.2807,-0.744,-0.9797,1.1631,-0.0914,-0.72,0.667,-0.1866,0.8204,-0.3408,1.0921,-0.8499,-0.689,-1.1595,-1.6384,-3.362,2
0.472529933,-0.618,0.7015,0.2883,1.8505,-0.2184,-0.0923,0.279,0.4529,-0.0366,0.1925,0.8949,2.1608,1.1104,-0.1199,1.2169,0.5071,0.4011,-1.1531,-0.3712,1
-0.846183352,-0.3002,0.8954,0.4317,-0.764,0.1329,-0.7053,-1.8783,0.0985,-0.4315,-2.5795,-1.2014,-1.2105,0.4045,0.4723,0.7565,-0.9701,-1.3145,-0.6231,-0.0876,2
-1.170944853,-1.4844,0.8864,0.5849,-0.1349,-0.8761,-1.8844,-0.776,1.5994,-0.1761,0.6739,-0.2696,-0.398,-0.9273,-0.3678,2.4346,-1.9852,-1.1681,0.2999,-1.6376,2
-0.754187526,-1.2108,-0.281,-0.7084,1.106,-0.415,0.5865,0.2095,1.3556,-0.0999,-0.1894,-0.9677,1.6592,0.2235,0.3336,-0.1117,-0.169,1.1372,-0.9108,-0.1194,1
0.944976529,0.0587,0.5896,0.4635,1.0351,0.209,0.6763,-0.0513,0.1015,-0.3266,-0.305,0.5832,0.9715,0.8502,0.2177,0.0002,2.6025,0.8225,-0.59,0.5919,1
-0.07332218,-0.2322,-0.6933,0.7803,-0.1718,-2.5317,0.6444,-0.5419,-2.4645,0.3182,0.4232,1.1873,0.0565,-1.7941,0.0695,0.013,0.4399,-1.1478,-0.3893,-0.2269,2
-0.184419446,2.2434,1.1446,-0.5073,0.8085,0.2891,-0.0651,-1.5565,0.2573,-1.1983,-0.917,-0.2042,-0.5847,-1.127,1.172,-0.8418,0.5581,2.2684,0.5526,-0.9041,2
-1.815552344,0.6132,-1.037,-1.5489,-0.2377,-0.9407,-1.3405,-0.879,-1.1898,0.8155,-0.6775,-0.658,0.7632,-0.1764,1.0104,-1.7219,0.4302,-1.0154,-1.4285,-1.2973,2
0.136286383,0.3154,0.2408,1.1563,-1.008,0.8651,0.7261,-0.1033,0.7778,1.1538,0.5769,0.0704,-0.5125,1.2938,-0.468,1.3524,1.4074,-0.5377,-0.9388,0.0669,1
1.233825091,-0.1761,0.3989,0.0726,1.5034,-0.6899,1.3405,0.7068,-0.0344,0.7436,0.7937,0.1507,-1.3735,1.3331,1.3907,-0.5568,-0.3637,1.3201,1.0305,-0.4963,1
-0.645218601,0.6179,0.2907,0.3388,-0.8914,-0.265,-0.6719,-0.2603,0.884,-0.2557,0.0868,0.2622,1.0416,-0.3336,-0.5737,-1.4001,2.064,-0.5106,2.3955,0.0705,1
-0.564756105,-0.7086,-1.1439,1.3902,-0.5368,0.2959,-2.2058,0.5336,0.4159,-0.4319,0.1229,-0.3983,-1.2773,1.3832,-1.5556,-1.3384,0.5787,-0.6204,-2.5023,-0.787,2
-2.184062093,-0.3586,-0.8756,-0.4462,0.8292,-2.4844,1.0106,-0.5407,1.2173,0.0706,-0.1316,-1.3896,0.1836,-0.6611,-1.6769,-1.1008,0.5113,1.1536,0.024,-1.4073,2
-1.216385023,0.4962,0.8416,1.9628,1.7596,-0.5938,-0.27,1.3927,-0.2073,0.0085,2.151,-0.1051,1.3713,-0.9089,1.471,0.4308,1.1432,-1.2988,-0.7144,1.6016,1
-2.120230629,0.6619,-0.455,-0.0306,-0.1751,0.4515,0.981,-0.4596,-0.6635,-0.1642,-0.2291,-1.6515,1.499,0.1961,-0.4318,-0.3741,0.0948,-0.4414,-1.0283,-0.5721,2
0.220150865,-1.2109,-0.7951,0.7981,-1.0521,0.9199,-1.1696,-0.6709,-0.4879,1.0057,-0.0302,1.6274,0.7194,0.6997,1.4161,1.2842,-0.5153,0.4132,0.1925,0.523,1
1.296586069,-0.3095,1.0065,-1.9203,0.0473,2.1849,-0.4742,1.6413,-0.7111,-1.4145,0.4725,1.4256,0.9678,1.8921,-0.961,-0.0843,-1.7045,1.0966,-0.7636,2.0868,1
-0.887053469,1.2653,0.5991,-1.0934,-0.1905,-0.8619,1.6343,-0.861,-0.4935,-0.3777,0.1456,-0.3485,-0.1365,0.4803,0.7277,-0.4457,-0.855,-1.967,-0.608,-0.694,2
-0.859270629,-1.0549,-1.9467,0.664,-0.0757,0.238,-1.6893,-0.332,-0.5646,0.6863,0.8026,-0.1394,0.0356,-0.8897,-0.5095,-0.0221,-1.7128,-0.383,0.8314,-2.2535,2
-1.89763542,0.3385,0.5147,-2.3168,-0.1853,-1.0384,1.5254,0.301,0.3423,0.7613,0.392,-0.4823,0.6294,0.3555,-0.0149,0.2269,0.6894,0.5445,-0.1173,0.4947,2
-0.954758983,0.1521,-0.9471,0.4394,-0.5183,-1.59,-2.0607,-0.5702,-0.2988,-0.0576,0.3217,-0.3869,-1.0482,0.2338,0.775,-0.8755,0.7859,0.3957,-0.7754,-1.9932,2
-0.169593578,0.7218,-1.6744,-0.6592,0.5201,0.2335,0.2382,-0.303,-0.6322,-0.1299,-1.3368,0.3353,-1.3171,-2.042,0.2597,-1.4894,-0.4416,0.369,0.2468,0.6215,2
-0.625997354,0.5153,2.0671,-0.6229,-1.0451,1.4659,-1.1975,1.6405,0.4114,-0.8935,1.0505,0.4562,0.2467,0.6956,0.5547,0.7108,-0.8471,0.6393,2.1818,-0.5426,1
0.765083233,-3.1637,0.8225,-2.4521,0.4457,0.7052,-0.3244,-0.4151,-1.2697,0.0261,-0.1211,0.5208,-0.4245,-0.8201,-1.5388,-0.8087,-0.5936,0.2751,-0.526,0.5239,2
0.236322903,0.9936,-0.3685,0.9639,1.0963,1.1603,0.49,0.2594,-0.684,0.6927,-0.1236,-0.9979,0.0733,0.6934,0.1939,1.3739,0.9385,-0.0766,-0.8759,1.5161,1
-1.624720646,0.5387,1.1444,0.2209,-0.6169,-0.2825,0.1491,-0.8472,-0.7699,1.9769,-0.4474,-0.7496,-0.1087,0.0889,-0.3961,-0.1101,1.2953,0.1169,1.1496,1.0444,1
1.973279669,1.0748,1.3421,0.4573,2.5387,-0.5654,-0.6431,0.0398,1.2257,-0.0056,-0.0511,2.5302,1.3521,0.71,0.7539,0.087,-1.2803,-0.6566,0.1654,-0.2964,1
-0.67874441,-0.8293,-0.7323,0.1148,-2.0912,-0.0556,1.4151,-0.1135,-0.3734,-0.9575,-1.7221,-2.1119,-0.7416,-0.4953,-1.1369,1.691,-0.1813,-1.4663,0.2668,-0.1337,2
1.06109573,0.9153,-0.9112,2.4293,0.6208,-0.8197,0.0925,0.4358,1.0133,-0.1175,0.8728,-0.2579,-0.5804,1.3304,0.1578,0.5106,0.8819,0.9475,0.8189,1.5413,1
-0.519216496,2.6959,0.4697,1.0041,0.7762,-0.34,0.9948,1.2809,1.2921,0.47,1.5367,-0.6227,0.5152,1.7048,0.8504,-0.8284,0.2706,0.8792,1.7811,-0.616,1
0.477079215,0.217,-0.0805,0.015,-0.0038,-1.7446,1.1832,0.8429,0.2322,1.0374,1.1416,-0.4749,-0.7563,-0.5706,-0.2193,-0.0337,1.2577,0.1911,-0.3515,2.2048,1
-0.4464153,0.6576,-0.5575,0.8459,-1.4346,-1.0543,-0.0466,-0.532,-0.2188,-0.553,-0.3456,0.4006,-0.3839,-2.4033,-1.1356,0.1354,-2.1288,0.2919,-0.887,0.6308,2
0.374333417,-1.5944,-0.0047,-2.0175,0.3579,-0.8726,-0.7358,-1.3827,-0.5695,-0.8706,0.423,-0.9167,-0.328,-0.6878,-0.761,-1.3577,-0.2866,-0.3712,-0.0224,-0.6408,2
1.069966019,1.5129,0.6251,1.9654,0.1244,0.0081,0.7055,-0.5787,-0.2592,0.7754,0.6785,-0.4201,0.434,-0.1634,2.1444,0.2357,0.5514,0.4346,0.0098,-0.1182,1
-0.778091672,0.2231,0.8031,0.1699,-0.5479,0.4445,0.2532,0.5283,0.4928,0.7748,-0.1716,-0.1346,0.0767,-1.1833,0.5144,1.8385,0.4319,-0.1216,0.5816,-0.8168,1
0.496382991,-0.1224,0.6532,0.3665,1.8321,-0.3856,1.4842,1.6758,-1.6387,1.4274,0.4657,-0.5642,-0.5435,2.8257,-0.946,0.4283,0.8257,0.0294,0.3469,1.3193,1
-0.243775402,-1.1443,-1.151,-1.4517,-1.7057,-2.4563,-1.062,-0.5968,-0.6699,0.4542,1.0559,-0.3085,0.7339,-0.4302,-0.3639,0.9568,0.1683,-0.3347,0.8242,-2.3186,2
0.25214083,-1.7209,-0.566,-0.1999,-0.3029,-1.127,-0.7079,1.5684,-1.8776,0.0799,-0.6257,-1.2966,-0.1125,-0.651,-0.8709,0.0136,0.1978,-0.5947,0.1019,-0.1597,2
0.148955365,0.3644,0.8505,-0.0576,-0.0994,0.0741,-0.7032,1.0581,-0.544,-0.6142,0.6017,-1.7212,0.3705,0.0875,0.5304,-2.934,0.2543,-1.8524,1.5925,-0.5617,2
-0.250169356,0.5601,0.9513,-0.4585,-1.4669,1.1469,0.3686,1.1768,0.9525,-2.0097,-1.3388,-2.811,-0.6445,0.1,0.4612,-1.119,0.1638,-0.0654,-0.6976,-0.841,2
1.735291699,0.5253,0.0018,0.9195,1.0648,-0.781,0.4597,0.2637,1.0228,0.8532,1.2218,0.2573,-0.1317,-1.3771,1.446,0.0226,-1.0138,-0.4121,3.0302,1.1689,1
-0.078578145,0.4748,0.3561,-0.762,1.1777,-1.1551,-0.0139,1.5314,-1.0674,0.2605,1.923,0.2866,-0.4147,0.7763,0.4143,1.0409,-0.094,-0.2101,0.3524,0.664,1
0.486626912,-1.0195,-1.1867,-1.3723,-1.589,0.8172,-1.3922,-1.2656,-0.2092,0.0936,-0.0483,-0.7049,-1.3646,-0.3793,-0.6805,-0.0351,-1.0096,-0.1575,-0.7363,-0.7537,2
-1.921310895,-1.5892,-0.3044,-1.6298,0.095,0.0895,-1.7532,-1.5773,-1.52,-2.0208,-0.0836,0.0381,0.0559,-0.368,-0.7753,-0.805,0.6154,-0.8882,0.3358,-0.419,2
0.48448163,1.2612,-0.4179,-0.2299,0.2125,0.4018,-0.1589,0.3706,-0.1614,0.8216,1.4463,1.4004,1.4542,-0.0435,-0.3135,0.6437,-1.782,-1.7758,1.0139,-0.4439,1
0.193806346,0.9243,0.0011,0.6221,0.4813,0.9329,0.2833,1.7482,0.3577,0.8649,0.8454,0.1004,0.1932,1.1901,1.0328,2.1085,-0.028,0.1878,2.0246,1.4373,1
-0.258724995,-1.6213,-1.2132,-0.9793,0.4093,0.1745,-0.7871,-1.7779,-0.2363,-2.2328,0.4408,-0.9971,-1.0757,-0.9526,-1.1069,-0.554,-2.1632,-0.5699,-1.2459,-0.8876,2
-1.377618935,0.945,-2.2625,-0.0137,-0.4955,-0.1717,-0.5115,-0.1144,-0.1045,-1.239,-0.4863,-2.4688,0.7589,-0.3197,-1.7303,-0.9414,-1.6002,-0.5339,-1.1997,-0.9608,2
0.347583655,-0.2404,-0.1423,0.9288,0.8841,0.3694,1.7338,1.5507,0.5546,-0.2059,0.8322,0.7461,-1.6729,1.4012,2.0038,-1.2417,-0.021,-1.1012,-0.0702,-0.0076,1
-0.34050355,-1.1894,-0.5787,-1.0103,-1.5842,2.4886,-1.3312,-0.0377,-1.4092,-1.0644,-0.4512,-1.3846,-0.2578,-0.2547,0.347,-0.6795,0.5569,-0.286,-1.2799,-0.732,2
0.019076996,-0.8008,1.4347,1.0758,1.183,1.8178,0.2629,0.7317,-0.0553,1.306,-0.1083,-0.9215,-0.1073,-0.7149,0.6153,-0.8939,2.693,0.6369,-0.4774,-0.0894,1
-1.151043027,0.9224,0.3123,-0.0904,0.7629,0.0264,-0.616,0.7256,1.6084,0.4286,-0.0624,0.0287,-0.5934,0.7536,1.5956,-0.0755,0.0466,2.2053,0.0589,0.8519,1
0.439744021,1.2368,1.0484,0.5045,2.0677,0.6425,0.3556,1.1202,-0.7633,0.1517,-0.0078,0.0195,-1.7877,1.6334,0.1859,0.3237,-0.5465,-0.553,0.6515,-0.8801,1
-0.344553928,-0.2085,-0.5883,-0.1486,0.1001,0.7512,-0.7045,1.5509,-0.679,0.7681,-0.5715,-1.7985,-1.0892,-0.3097,-1.2621,0.0962,-0.679,-2.0832,-2.7537,-0.7246,2
1.443348394,-2.7877,0.7351,-0.2593,0.1571,-0.117,0.2836,0.5654,0.705,0.3167,0.8746,0.4034,-1.0036,-0.2839,0.0156,0.3817,0.3288,1.0258,-0.4224,0.8825,1
0.792444113,-1.353,-0.5257,-0.5627,-0.1944,-1.0473,0.6762,0.9289,-1.3023,0.4228,-1.4634,-0.5727,0.2737,-0.1373,-1.3832,-1.8104,-1.1148,1.201,-0.5662,-2.8433,2
-0.744357634,-0.8958,-0.2496,0.912,-0.0666,-1.4864,-1.3934,-1.2423,-0.3475,-0.3356,-0.1411,-0.6383,-0.4294,1.3757,-0.1672,-0.4906,-1.5919,0.7821,-0.4335,-1.3851,2
1.107540816,0.3609,-1.0738,-1.3018,2.3279,0.4659,-1.394,-0.9488,1.2933,0.4401,-0.202,0.9838,0.9949,1.3591,0.2932,1.2978,2.3505,-0.6952,-1.4055,-0.8044,1
1.669579862,1.0701,0.4189,-1.2054,-0.5346,-1.1889,-0.3336,-0.5747,0.0089,-0.9703,-0.6996,-1.6863,0.5007,-0.4681,-0.5283,-1.0897,-1.4923,-0.5689,-0.3385,0.0126,2
1.451094224,-0.9987,-0.857,-0.8003,-0.2729,-0.4054,0.601,-0.8328,-1.62,-1.2196,-1.5381,0.3935,-1.3222,-0.6607,-0.8408,-1.733,0.6194,-0.6067,-1.2622,2.6738,2
-1.258892101,-0.511,-1.5436,0.774,-0.9988,0.1691,-0.4115,-1.2875,-2.153,-1.8494,-0.3925,-0.3247,-0.0595,-0.3786,-1.6586,-1.124,0.246,-0.3099,-1.9126,0.6806,2
0.068674824,-1.0725,-1.3484,-0.0053,-1.0932,0.1122,-0.304,-0.0486,-0.4416,-0.8706,0.0133,-1.1244,-0.9313,-1.1642,-0.8383,-0.9243,-0.7777,-2.4559,-0.1951,-0.8094,2
-1.195892734,-1.6825,-1.0488,0.8004,0.4517,-0.8753,-0.7022,-0.7188,0.2029,-0.6786,1.2947,-0.1104,-1.3951,-0.6451,0.0044,0.1408,-0.122,-1.531,0.8784,-0.5782,2
-0.141133098,0.0747,0.0503,-0.2964,0.4516,1.9313,0.8327,0.2277,1.8363,-0.7746,-2.4551,-1.3739,0.1097,0.9994,-0.1313,-0.4628,-0.2334,0.9836,0.4564,0.7578,1
-0.197375547,-1.8648,-0.6945,-0.8997,-0.0529,-1.2028,-0.3224,0.1997,-0.5678,-0.8902,-0.2041,0.0946,0.732,-0.9513,-0.5666,0.5986,-0.7876,-1.0778,1.156,-0.7371,2
-0.986230323,0.5278,0.8349,0.0638,0.969,0.5159,-0.5584,1.5197,-0.7685,0.4694,-0.1511,-0.1935,-0.3114,0.3582,-0.6796,1.0551,1.1436,1.4823,-0.5023,-0.5166,1
0.82975045,1.9188,1.0098,1.4912,0.8618,0.0867,1.8708,-0.6952,-0.5907,1.6768,-0.1515,0.0185,-0.3259,1.6611,1.0865,-0.0302,-2.2785,-0.0963,0.7973,1.8816,1
-0.298236599,1.6886,0.5403,0.5327,0.9656,1.1842,0.9734,0.8996,1.427,2.0778,0.4195,0.3189,0.5923,0.9216,-0.7647,0.3009,-1.1982,-0.7196,0.1278,1.512,1
-1.605514521,-0.466,-0.1354,1.4709,0.2624,-0.0003,-0.2475,-0.6717,-0.0755,0.5661,-0.353,-1.3246,0.7627,1.0054,-0.0864,-0.122,-1.8015,-0.9576,0.5089,-0.1655,2
-0.734482594,-0.6216,-2.3858,-0.71,-1.1412,-1.1901,-0.7169,-1.677,-0.3982,-1.0068,0.1518,1.4114,-0.3664,-1.9732,0.5734,-1.7452,-0.4727,-0.5768,-0.9646,-0.8073,2
0.694448884,-0.4138,0.8372,1.4444,-0.7892,0.515,0.2439,0.3408,-0.6567,0.9059,-1.9093,-0.4215,-0.3604,0.7839,0.3298,1.4517,0.3357,0.0935,1.8747,-0.0078,1
1.114371293,0.4507,1.6594,-2.0271,-1.377,2.2539,0.5356,0.3752,0.5137,1.4066,2.0194,-0.1926,1.4067,1.3231,-0.6379,0.9998,1.4318,2.0765,1.5392,1.0439,1
-0.398330073,-0.2001,-0.9019,0.273,-1.4325,-0.4443,-0.3914,-0.3133,-0.7544,-0.5057,1.8882,-0.7698,-2.0989,-0.7177,-1.4081,0.396,-0.1966,0.6149,-0.0743,0.4084,2
0.211533408,-0.1907,1.3793,1.8567,-0.7352,0.3675,0.5814,0.5081,1.202,1.0499,0.9826,0.3911,1.3215,0.4206,1.1273,-0.75,0.261,0.4455,0.5028,1.0744,1
0.556030076,1.4358,1.111,-0.031,0.8622,-1.1841,-0.7702,2.0452,-0.1818,1.859,1.2058,-0.0802,1.0046,1.0262,1.3556,-0.9715,1.6732,1.1122,-0.642,0.0374,1
0.018264545,-0.6076,-1.9285,1.3351,-0.3938,-0.1048,-0.8202,-0.2111,-0.3327,-1.1427,-0.0281,0.5134,1.0121,-1.1915,0.3146,-1.7274,-0.5777,1.2152,-0.5907,-0.3755,2
-1.471295957,0.545,-1.1813,-0.8085,-0.3956,0.0088,0.1682,0.6178,-0.6036,1.8328,-1.1061,-2.1005,0.6207,-0.7672,-0.5026,-0.0534,1.6508,0.3623,-0.1588,-0.4011,2
-0.192030132,0.9142,0.0764,-0.5868,-0.2124,-1.4759,1.0075,-1.5537,0.0141,0.731,-1.2217,-0.8323,-0.293,-0.3786,1.0257,-0.6364,1.2373,0.5061,0.337,-1.0502,2
-0.660027371,0.7846,-0.093,1.2532,2.1292,-0.0572,0.2085,0.9158,-0.6177,0.5012,0.6553,0.7998,0.4298,0.0814,0.6244,0.4331,1.5541,1.7758,-0.6963,-0.2856,1
-0.177793077,-1.2867,-1.3603,-2.6062,-0.695,-1.5754,0.7375,-2.1372,-0.7882,-1.1404,-0.8721,0.0774,-0.5343,-0.7634,0.8089,-0.6462,-1.6489,-3.147,-1.0897,0.158,2
-0.626404323,-1.7021,0.5088,-2.0188,1.1548,-0.3468,-1.5371,-0.926,-0.1999,-1.8417,0.958,-0.4564,-1.1471,0.9561,-0.8072,-1.3316,-0.323,-1.5651,-0.1378,-0.6339,2
0.528735634,0.0037,0.6998,-1.3839,-0.3945,-0.6979,-0.846,-0.7829,0.1498,-1.3871,-0.2805,-0.0404,-0.1917,0.0311,0.3214,0.4741,-0.9837,-2.0109,-0.2408,-0.9749,2
0.550943197,-0.6726,0.504,-0.0745,-1.0604,0.3971,-1.4559,0.9382,1.5937,0.098,1.3151,0.3773,0.8006,-1.3085,-1.5051,-0.0875,-1.5233,-0.0447,1.1349,0.2585,1
1.029526711,1.9444,0.6928,1.318,-1.1699,-0.3697,0.1608,0.2709,0.6232,1.0203,2.2298,0.8489,0.5927,0.7273,2.3069,1.9106,-0.9046,-0.3085,-0.1115,-1.096,1
0.38920172,1.3065,0.2097,-0.5099,1.7473,0.6836,1.8025,1.31,0.1143,-0.67,-0.6958,1.0349,1.1394,-0.8023,1.37,2.3493,1.1178,1.0563,0.3191,0.4229,1
0.566503719,-0.0545,-0.8771,-0.4607,-0.7188,-0.2924,0.4035,1.0098,0.033,-0.7805,-0.7077,-0.527,-0.4592,0.5215,-0.5977,-0.1627,-0.4133,-0.8926,-1.177,-1.7014,2
1.404638799,0.0423,-0.7602,-1.1863,-0.6989,-1.5656,0.7846,0.5667,1.001,-1.0396,-2.468,1.0812,0.2878,-1.3713,-1.0218,-1.3491,-0.5239,0.4964,-0.5263,0.9754,2
1.634892835,-0.0773,0.3553,-1.2249,0.7935,1.4477,1.7163,-0.0439,0.9704,1.1657,1.4185,1.6173,-0.7768,0.711,-0.7289,1.9729,0.8631,0.1476,0.9552,-1.0876,1
2.379973378,-0.5338,0.6537,0.6976,0.5752,1.0768,-0.2254,-0.3887,-0.3866,1.2909,1.4315,-0.1179,0.4152,1.7502,-0.4944,0.7349,-0.2578,1.0375,-0.6993,1.2629,1
-2.276617889,-0.333,0.6022,0.3894,0.65,0.3306,0.939,0.0022,-1.0548,1.9321,0.4662,-0.43,-2.0168,-0.7918,-0.6648,-1.8655,-0.9069,-0.2753,-1.5277,-1.052,2
-0.719498033,0.2237,-0.629,0.5499,1.4654,-0.9497,-0.7822,-0.0041,-0.1361,-0.671,1.0328,0.3199,0.1235,-0.8048,0.5711,0.3076,-0.675,0.0053,-1.5468,1.4195,2
-0.581499911,-2.3441,-0.5198,-0.4455,0.6238,0.3936,0.0623,0.9471,-1.6404,0.2893,0.1704,-0.5043,-0.1728,0.0731,0.4807,0.5877,-0.1402,0.3357,-0.1004,-0.5785,2
0.04328467,-1.5294,0.3265,1.1395,1.2373,0.3063,1.1473,0.6793,-0.2885,1.472,0.7868,0.0831,0.7514,-0.0639,-0.6135,-0.3229,-0.0396,0.7406,1.4575,1.1934,1
-1.982377442,-0.5686,-0.4943,-0.9156,-0.6791,-0.3951,-0.9961,-0.3902,0.194,0.1043,-0.7719,-0.2944,-0.9885,-1.0308,-0.5925,-0.0346,-0.187,-0.9647,-0.8121,-0.4614,2
-0.539099036,1.5065,2.4205,0.6927,-1.4619,2.4686,-0.0645,0.834,0.5672,-0.8111,1.3002,0.9196,0.6101,-0.8479,-0.3612,0.6643,0.4503,0.1142,2.0001,0.6022,1
0.440830057,1.9677,1.1746,-0.8141,-0.6199,0.34,0.716,1.707,-1.991,0.2374,-0.0377,0.9251,0.5343,0.8116,2.6008,-0.1126,0.7385,0.7752,0.8702,1.376,1
-0.129440237,-0.1862,-1.0513,0.1881,-1.7948,-1.2321,1.6702,-0.2441,-1.0233,-0.23,0.1062,-0.2989,-1.1973,-0.482,-0.4534,-0.6681,-3.3679,0.0229,-0.0686,-0.4345,2
-0.163583955,0.3506,2.3234,0.9121,0.628,1.2407,-0.4717,0.9243,0.0704,-0.163,0.0371,-0.219,0.1096,-0.1212,0.8245,0.3837,0.5116,0.3408,1.1496,-0.3024,1
1.156899544,0.5324,-0.6388,-0.3352,-0.6309,-1.6805,-1.9852,-0.7823,-0.1618,-0.496,-0.6554,0.8269,-1.8189,0.0155,-0.7264,1.4174,-1.0667,-0.1065,-0.8045,-1.1138,2
0.274785051,1.4713,-1.7976,0.6339,-0.6315,0.2158,0.1298,-0.7644,1.062,-0.0135,1.4231,0.413,-1.2055,0.7322,0.8135,0.3421,-0.0943,1.7034,-0.6405,-1.3751,1
-0.378198881,0.6788,-0.2849,-1.8532,0.3101,0.8766,-0.0116,-0.6949,-0.2985,1.1593,0.232,0.9253,0.3948,-0.8623,1.1699,0.5806,-0.0545,-1.3515,-0.074,-0.5862,2
0.306511311,-1.0147,-0.8479,-0.1798,-0.83,0.26,-1.0571,-1.42,-0.0433,-0.303,-0.8812,0.0017,0.5374,0.2997,-1.2051,-1.176,-0.3728,-1.7806,-0.8433,-0.6014,2
0.622616642,-1.071,1.0852,0.9371,-0.8534,-0.5473,-0.9456,-0.1253,1.1446,1.3215,-0.1216,-1.8261,0.354,-0.121,-0.4237,-0.3401,-0.255,-1.0126,-0.4469,-0.8206,2
-2.063114444,1.3291,0.0661,0.3004,-0.0647,1.7241,1.9639,1.2106,-0.2187,-1.0677,-0.2046,-0.6575,0.2074,2.4486,2.1201,0.8719,0.718,-0.6006,-0.3566,-0.0359,1
-1.079419827,1.022,0.3877,0.1444,0.2218,2.9676,-0.8401,0.2895,1.3791,0.7706,-0.2398,1.085,0.4194,-0.0973,2.0622,-0.6889,-0.3806,0.3298,2.4293,1.6355,1
-0.949272959,-1.3749,-1.2972,-1.2305,-0.8183,-0.7521,-0.2515,-0.3954,-0.3821,-0.4061,-1.381,-0.981,-0.4633,-0.147,-2.0837,-2.3195,-0.3823,-0.0778,-0.3584,-0.4173,2
-0.35171236,1.0687,-1.3726,0.0099,-0.6818,-1.6541,-0.9191,0.1916,-0.2548,-0.3051,0.1178,-1.7669,0.4174,-0.1864,-1.5077,0.327,-0.6737,1.2031,1.6001,1.0379,2
-0.127205584,0.1094,-0.1406,-0.5191,0.3595,-0.2114,1.3308,0.0216,3.2818,0.3026,1.3355,-1.3137,-0.1705,-0.0928,-1.1616,0.3584,0.2036,1.8845,0.1075,1.018,1
0.685747344,-0.0626,-1.42,-2.1835,-1.516,0.1477,0.3379,-2.2573,1.1411,0.2546,-1.4147,0.3893,0.6363,-0.9734,-1.316,-0.3177,-1.4185,0.1333,0.5217,-0.0681,2
